key,target,emo_target,intensity,target_len,text_language,with_or_wo_itn,event_target,source,source_len
5f8af523d338b948c4e69e41,맞아. 환기가 문제였어.,<|SAD|>,0.4,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8af523d338b948c4e69e41.wav,292
5e48e151963e443aee02b3e7,우리를 행복하게 해줬으니 좋은 곳으로 갔을 거야. 그치?,<|SAD|>,0.9,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e48e151963e443aee02b3e7.wav,587
5e43a429189842034d9f77a7,아니. 당장 저번 주만 해도 정말 좋았던걸.,<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e43a429189842034d9f77a7.wav,702
5e37b52205fef317e874beb6,바빠서 서로 말할 시간도 없어.,<|SAD|>,0.5,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37b52205fef317e874beb6.wav,318
5f01d271b140144dfcfecf82,우리 아빠가 어제 또 다치셨어.	,<|SAD|>,0.8,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f01d271b140144dfcfecf82.wav,719
5e40bbb90b3f160367c20539,응. 지장은 없는데 저번에도 이마 찢어져가지고 이마 꿰매고. 술 좀 그만 드셨으면 좋겠어.,<|SAD|>,0.4,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e40bbb90b3f160367c20539.wav,1026
5e5229032a2d173b73a03122,나 면접 또 떨어졌어.,<|SAD|>,0.9,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e5229032a2d173b73a03122.wav,233
5f628cee2e23c7161accd4a2,해피 때문에 아까는 많이 놀랐는데 지금은 마음이 진정됐어.,<|SAD|>,0.3,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f628cee2e23c7161accd4a2.wav,749
5effc609704f492ee125591d,술 드시고 계단에서 또 구르셨어.,<|SAD|>,0.3,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5effc609704f492ee125591d.wav,339
5f04eddab140144dfcfef53f,술 먹고 계단에서 넘어졌어.,<|SAD|>,0.6,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f04eddab140144dfcfef53f.wav,403
5ed7be717e21a10eee253d5e,가끔씩 산책을 하면 기분 전환이 되니까 나의 우울한 마음도 사라질 수 있을 거 같아.,<|SAD|>,0.3,14,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed7be717e21a10eee253d5e.wav,1035
5eccb0862880d70f28611ee0,엄마가 준 거 몇 개밖에 없어.,<|SAD|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5eccb0862880d70f28611ee0.wav,459
5effb56a704f492ee12557f7,면접이 어렵진 않았어 하지만 내가 너무 부담스러웠었나봐.	,<|SAD|>,0.9,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5effb56a704f492ee12557f7.wav,804
5fb9e4edcb503578af9edf47,몸도 무기력하고 힘도 없어.,<|SAD|>,0.3,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb9e4edcb503578af9edf47.wav,608
5f8f69f49e04b149046cd925,기분 좋아질 만 한 음악이 있었어? 나 좀 들려줘.,<|SAD|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8f69f49e04b149046cd925.wav,531
5f0b2096b140144dfcff25f3,3년을 만나면서 한 번도 싸운 적이 없었어. 정말 나한테 잘해줬거든.,<|SAD|>,0.7,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0b2096b140144dfcff25f3.wav,800
5f02088bb140144dfcfed676,고등학교 때 같은 반이었던 친구야.,<|SAD|>,0.4,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f02088bb140144dfcfed676.wav,510
5efd9bf7704f492ee1253c37,사람들이 귀여울 때 잠깐 키우다가 버리는 경우가 대부분이래 버려지는 강아지들 보니깐 너무나 불쌍했어.,<|SAD|>,0.4,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efd9bf7704f492ee1253c37.wav,992
5f052829b140144dfcfef766,잘 모르겠어. 잠 드는 것도 힘들고 일어나는 것도 힘들어. 그리고 회사에서는 일이 손에 안 잡혀.,<|SAD|>,0.9,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f052829b140144dfcfef766.wav,1133
5fbdd79f4c55eb78bd7cec6b,알겠어. 그 점 주의할게.,<|SAD|>,0.2,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdd79f4c55eb78bd7cec6b.wav,382
5f708ffed338b948c4e68a61,다행히 다른 피해는 없었어. 천둥 번개 소리가 요란해서.,<|SAD|>,0.2,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f708ffed338b948c4e68a61.wav,851
5f66febf9e04b149046cb6e5,코로나 때문에 밖에 나가지도 못하고 집에서 일만 했어.,<|SAD|>,0.6,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f66febf9e04b149046cb6e5.wav,757
5e415bcf48600202f726fc1f,"나 지금 혼자 갑, 카페 와 있어.",<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e415bcf48600202f726fc1f.wav,348
5f09236db140144dfcff1916,당분간은 이별 충격이 너무 커서 다른 사람 만나기도 힘들 거 같아.,<|SAD|>,0.6,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f09236db140144dfcff1916.wav,711
5e37fd407995ef170fc0f692,"친구 한 명 있긴 한데, 그 친구는 나처럼 일을 많이 안해서 나한테 공감을 못 해줘.",<|SAD|>,0.5,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37fd407995ef170fc0f692.wav,1039
5e4645dbf2fe7a3b1d544a31,"속은 허기가 진 거 같은데, 스트레스 때문에 배가 고픈 거 같지도 않아.",<|SAD|>,0.4,12,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4645dbf2fe7a3b1d544a31.wav,877
5e37fb15dbc4b7182a6aa01a,2만원 밖에 없어. 2만원 가지고 어떻게 버티지?,<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37fb15dbc4b7182a6aa01a.wav,783
5fbe0fe5cb503578af9eec85,요새 나도 위험한 상태야.,<|SAD|>,0.2,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbe0fe5cb503578af9eec85.wav,472
5f63ea272e23c7161accd648,구경하는 사람들이 너무 많아서 앞에서 무슨 일이 있는지 볼 수가 없었어.,<|SAD|>,0.4,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f63ea272e23c7161accd648.wav,847
5f85c917d338b948c4e69668,나 너무 우울해.,<|SAD|>,0.7,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f85c917d338b948c4e69668.wav,237
5f63411854b2361621284d48,구경하던 사람들 말로는 싸워서 경찰이 온 거라고 했어.,<|SAD|>,0.2,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f63411854b2361621284d48.wav,706
5f8cdbc7d338b948c4e6a16d,비가 너무 많이 와. 정말 비 오는 게 너무 싫어.,<|SAD|>,0.4,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8cdbc7d338b948c4e6a16d.wav,693
5f62ecd63bd6941613f6d6a0,네. 사와서 바르고 있는데 또 생겨.,<|SAD|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f62ecd63bd6941613f6d6a0.wav,527
5ed83e2b2880d70f286127b0,알았어. 지금도 많은 힘이 되고 있어.,<|SAD|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed83e2b2880d70f286127b0.wav,501
5f808db4f8fac448cc0a66c2,구매해야겠어. 좋은 거 있으면 꼭 추천해줘.,<|SAD|>,0.2,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f808db4f8fac448cc0a66c2.wav,702
5f8f6db5d338b948c4e6a531,곰팡이 제거제가 효과가 있어?,<|SAD|>,0.3,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8f6db5d338b948c4e6a531.wav,442
5e37edb5dbc4b7182a6a9f0b,장례식 작게 했어.,<|SAD|>,0.6,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37edb5dbc4b7182a6a9f0b.wav,365
5f0d1e0eb140144dfcff32a2,이제 벌써 두 달이 다 돼가. 그런데 잊혀지지가 않아.,<|SAD|>,0.9,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d1e0eb140144dfcff32a2.wav,685
5f0c5ce3b140144dfcff2d8d,두 달 지났어. 그런데 아직 힘들어.,<|SAD|>,0.6,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0c5ce3b140144dfcff2d8d.wav,292
5f05f8cfb140144dfcff0171,나는 잘하는 게 아무것도 없는 것 같아.,<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f05f8cfb140144dfcff0171.wav,450
5fb9c4a7cb503578af9ede7e,아 곰팡이때문에 진짜 미치겠다!,<|SAD|>,0.2,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb9c4a7cb503578af9ede7e.wav,583
5f922d7e9e04b149046cdc1e,여행도 가고 싶지만 지금은 갈 상황이 아닌 것 같아.,<|SAD|>,0.3,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f922d7e9e04b149046cdc1e.wav,629
5e350b305807b852d9e07428,"부장님한테 찍혀서 그렇게 막 일찍 가지도 못하겠어. 좀 남아서 하던거 마무리 하고, 늦게까지 하는 병원 있음 갔다와야겠다.",<|SAD|>,0.5,17,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e350b305807b852d9e07428.wav,1641
5e379c6233e9ad176cc9af4b,민수 소개로. 민수랑 술이나 먹어야겠다.,<|SAD|>,0.5,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e379c6233e9ad176cc9af4b.wav,804
5f8997e3111dfd48d40fe61f,난 괜찮아. 비염만 좀 심해졌을 뿐이야.,<|SAD|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8997e3111dfd48d40fe61f.wav,442
5e52141fc38c123b9ec6dccf,권태기가 왔다더니 그게 아니었나봐.,<|SAD|>,0.8,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e52141fc38c123b9ec6dccf.wav,369
5f0d67a9b140144dfcff35dc,버텨야지 뭐. 요즘 취직하기도 엄청 힘들잖아.,<|SAD|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d67a9b140144dfcff35dc.wav,416
5f0b2c36b140144dfcff2773,우울한 마음을 조금이나마 가라앉히기 위해서 취미 생활을 가져봐야겠어.,<|SAD|>,0.4,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0b2c36b140144dfcff2773.wav,847
5efd208f704f492ee12539ad,밥맛이 없어. 나중에 천천히 먹어야지. 지금은 쉬고 싶어.,<|SAD|>,0.6,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efd208f704f492ee12539ad.wav,1333
5efca5d1704f492ee125385c,해피가 어제 세상을 떠났어.,<|SAD|>,0.7,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5efca5d1704f492ee125385c.wav,565
5ecb5d902880d70f28611ea3,맞아. 버려진 아이들 보니까 다 큰 성인견들이더라고. 귀여울 때는 키우지만 다 크고 나면 귀찮아지는 거지.,<|SAD|>,0.4,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ecb5d902880d70f28611ea3.wav,1244
5f6bec16f8fac448cc0a5e78,내가 쓰레기통을 빨리 안 비워서 그래.,<|SAD|>,0.3,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6bec16f8fac448cc0a5e78.wav,395
5f64100fd0b14d419059b830,성능 좋은 걸로 좀 알아봐줘.,<|SAD|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f64100fd0b14d419059b830.wav,301
5eff4fa5704f492ee125543e,또 내가 책임지고 해야할 일인데 잘하지 못했으니깐 내 잘못이 아니라고 할 수도 없어 다만 최선을 다해볼거야.,<|SAD|>,0.5,16,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5eff4fa5704f492ee125543e.wav,1095
5f0f2324b140144dfcff449e,알았어. 누군가 내 얘기만 들어줘도 힘이 나는 것 같애.,<|SAD|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0f2324b140144dfcff449e.wav,519
5e41334d9329cb02ef38a67b,오늘도 야근 해야지.,<|SAD|>,0.6,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e41334d9329cb02ef38a67b.wav,459
5fb4b74c576e9378b67ac00e,나 요즘 주식을 시작했는데.,<|SAD|>,0.3,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fb4b74c576e9378b67ac00e.wav,472
5e36a0ae05fef317e874b7a8,아직 안 가봤어.,<|SAD|>,0.2,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e36a0ae05fef317e874b7a8.wav,369
5e4433f12b6c8802f2d86088,누굴 탓하겠어. 내가 못나서 그런걸.,<|SAD|>,0.8,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4433f12b6c8802f2d86088.wav,412
5f831f44d338b948c4e6929a,주식이 떨어져서 어떻게 해야하나 고민하고 있었는데 너의 말대로 기다려봐야겠어.,<|SAD|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f831f44d338b948c4e6929a.wav,804
5e3cfbc933e9ad176cc9bd89,시간 좀 달라 해서 알았다고 했지.,<|SAD|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3cfbc933e9ad176cc9bd89.wav,574
5e44de65f2fe7a3b1d5446ca,나 회사 면접에서 또 떨어졌어.,<|SAD|>,1.0,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e44de65f2fe7a3b1d5446ca.wav,365
5f85c272d338b948c4e69651,주식을 시작하는데 정말 고민이야.,<|SAD|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f85c272d338b948c4e69651.wav,258
5f11274fb140144dfcff55cd,괜히 매일 우울한 기분이 들어.,<|SAD|>,0.6,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f11274fb140144dfcff55cd.wav,467
5fbc86df44697678c497ba00,뉴스까지는 나올지 모르겠고 요즘 이런 일이 허다하잖아.,<|SAD|>,0.4,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbc86df44697678c497ba00.wav,860
5ece51782880d70f28612013,요즘 아무 것도 안 하고 그냥 있는 시간이 많아. 그러니까 취미 시간을 갖는 건 좋을 것 같애.,<|SAD|>,0.3,17,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ece51782880d70f28612013.wav,915
5f0b041db140144dfcff2498,두 달 지났는데도 자꾸 생각이 나.,<|SAD|>,0.6,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0b041db140144dfcff2498.wav,433
5e355a9c5807b852d9e08212,"친구는 있는데, 잘 모르겠어.",<|SAD|>,0.4,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e355a9c5807b852d9e08212.wav,638
5e4154bf0b3f160367c207b8,해피가 어제 세상을 떠났어.,<|SAD|>,0.7,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4154bf0b3f160367c207b8.wav,455
5eceaff57e21a10eee25364b,일찍 퇴근한다고 업무능력이 올라가는 것도 아닌데 뭐.,<|SAD|>,0.8,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5eceaff57e21a10eee25364b.wav,536
5e36a23733e9ad176cc9aa0c,내 친구가 발목을 다쳤어.,<|SAD|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e36a23733e9ad176cc9aa0c.wav,514
5f02a0c2b140144dfcfed96a,권태기가 왔는지 당분간 시간을 갖고 만나지 말쟤.,<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f02a0c2b140144dfcfed96a.wav,804
5e32e5255807b852d9e04239,아니. 3년 동안 한 번도 싸운 적이 없었다니까?,<|SAD|>,0.2,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e32e5255807b852d9e04239.wav,540
5f6f6529f8fac448cc0a613b,오늘 날씨 좋은데 왜 내일을 걱정하지?,<|SAD|>,0.2,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6f6529f8fac448cc0a613b.wav,668
5e382054ee8206179943ced8,"봤는데, 요즘이 불황이라 이직하는 것도 힘들 거 같아.",<|SAD|>,0.3,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e382054ee8206179943ced8.wav,467
5ef8bbd9497740547350bf8e,회사 안에 내 마음을 털어놓고 이야기 할 사람이 없어서 더 힘든 것 같아.,<|SAD|>,0.5,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ef8bbd9497740547350bf8e.wav,719
5e37f3cb05fef317e874c272,원래 고등학교 동창이었어.,<|SAD|>,0.4,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37f3cb05fef317e874c272.wav,519
5e455fe3963e443aee02af6a,아니. 그렇지 않았으니까 어이없는 거지. 괜찮다가 갑자기 이렇게 헤어지자면 여자 생긴 거 밖에 없지. 그치?,<|SAD|>,0.4,15,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e455fe3963e443aee02af6a.wav,1103
5e315c665807b852d9e0325c,이게 뭐 다니고 싶어서 다니는거니. 돈 주니까 다니는거지.,<|SAD|>,0.4,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e315c665807b852d9e0325c.wav,570
5f8bc24ef8fac448cc0a75cb,지금도 진정이 안 돼. 얼마나 놀랬는지. 다음엔 진짜 조심해야겠어.,<|SAD|>,0.3,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f8bc24ef8fac448cc0a75cb.wav,949
5f048da6b140144dfcfef173,면접에 떨어진 걸 아시면 너무 실망할 것 같아서 아직 말 못했어.,<|SAD|>,0.5,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f048da6b140144dfcfef173.wav,681
5f01cea985d69b4d5a38caa9,오늘이 발표이야. 전화가 안 와서 알아봤더니 내 이름이 없더라고.,<|SAD|>,0.9,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f01cea985d69b4d5a38caa9.wav,881
5ed8e8b21dcf350eeded503b,하루 종일 앉아서 일하니까 허리에 무리가 오는 것 같애.,<|SAD|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed8e8b21dcf350eeded503b.wav,544
5ed8491f79bf120ed2b817e2,나 면접에서 또 떨어졌어.,<|SAD|>,0.8,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed8491f79bf120ed2b817e2.wav,621
5e365e29c8c25f16cd144bd4,나는 잘하는 게 없나봐.,<|SAD|>,1.0,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e365e29c8c25f16cd144bd4.wav,356
5e43ea649329cb02ef38ac64,그래. 그리안해도 너무 답답하고 그래서 잠시 밖에 나와있어 지금.,<|SAD|>,0.7,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e43ea649329cb02ef38ac64.wav,664
5e44aa107bef803b4851d455,"아, 나도 쉬고 싶은데 지금 이거 해야 돼서 상사 눈치가 너무 많이 보여.",<|SAD|>,0.5,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e44aa107bef803b4851d455.wav,621
5ecfa84d2880d70f28612112,엄마가 제일 힘들어하셔.,<|SAD|>,0.8,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ecfa84d2880d70f28612112.wav,446
5f051febb140144dfcfef70b,"준비한 데는 다 떨어지고, 이번이 마지막이었는데도 또 떨어졌어.",<|SAD|>,0.7,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f051febb140144dfcfef70b.wav,578
5f67ed94111dfd48d40fcc5f,그래. 할 수 없지 뭐.,<|SAD|>,0.7,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f67ed94111dfd48d40fcc5f.wav,233
5f0c7490b140144dfcff2f21,우리 아빠 어제 또 다쳤어. 너무 속상해.,<|SAD|>,0.5,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0c7490b140144dfcff2f21.wav,548
5fbdf98244697678c497bec2,그쵸. 싸움들이 작은 일에도 신경 많이 쓰이나봐요.,<|SAD|>,0.6,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbdf98244697678c497bec2.wav,629
5f85c13dd338b948c4e69642,사람들이 놀라기 전에 아저씨가 얼른 잡아주신 거지.,<|SAD|>,0.2,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f85c13dd338b948c4e69642.wav,412
5ed42c67c90a530ee56b5a45,다들 힘들어 해. 그 중에 엄마가 가장 많이 힘들어 하셔.,<|SAD|>,0.9,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed42c67c90a530ee56b5a45.wav,399
5ed077d0c90a530ee56b57fe,나는 잘하는게 없나 봐.	,<|SAD|>,0.5,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed077d0c90a530ee56b57fe.wav,629
5e4645118849ac3aacea502d,그렇게 크게 다친건 아니야. 며칠만 병원에 입원해있으면 된대.,<|SAD|>,0.2,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4645118849ac3aacea502d.wav,830
5f6292a03bd6941613f6d60f,어제는 엄청 놀라서 잠도 못 잤는데 오늘은 괜찮아졌어.,<|SAD|>,0.3,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6292a03bd6941613f6d60f.wav,668
5e3674d9ee8206179943bfee,아니 병원에는 못 가봤어. 일이 너무 바빠서.,<|SAD|>,0.5,7,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3674d9ee8206179943bfee.wav,693
5e3505835807b852d9e072cd,"나 기획안 제출했는데, 상사한테 혼났어.",<|SAD|>,0.6,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3505835807b852d9e072cd.wav,557
5e393a3cee8206179943d378,친구가 발목을 좀 다쳤어.,<|SAD|>,0.4,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e393a3cee8206179943d378.wav,314
5e4557438849ac3aacea4e9e,"회사에서 계획 세울랬는데, 그게 다 통과가 안 돼서 혼났어.",<|SAD|>,0.5,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e4557438849ac3aacea4e9e.wav,651
5e5306678849ac3aacea56f0,응. 건강했는데 갑자기 왜 이런건지 모르겠어.,<|SAD|>,0.9,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e5306678849ac3aacea56f0.wav,531
5f62d20d2e23c7161accd515,일년만에 휴간데.,<|SAD|>,0.7,2,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f62d20d2e23c7161accd515.wav,275
5f0d1fb6b140144dfcff32d4,밤새워 준비한 기획안을 또 퇴짜 맞았어.,<|SAD|>,0.7,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d1fb6b140144dfcff32d4.wav,553
5e3d3b0e7995ef170fc0ffb7,마음같아서는 그만두고 싶은데 다른 곳도 마찬가지일 거 같아.,<|SAD|>,0.4,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e3d3b0e7995ef170fc0ffb7.wav,638
5f048d3cb140144dfcfef16f,면접에서 떨어졌다는 이야기를 듣고 너무 속상해서 길거리를 돌아다니고 있어.,<|SAD|>,0.7,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f048d3cb140144dfcfef16f.wav,698
5f0c7821b140144dfcff2f53,지금은 괜찮아지셨어. 하지만 병원에 이틀 정도 입원하셔야 된대.,<|SAD|>,0.7,8,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0c7821b140144dfcff2f53.wav,698
5e539a20f2fe7a3b1d545153,그냥 친하게 지내던 오빠동생 사이였는데 어쩌다 보니까 사귀게 됐어.,<|SAD|>,0.4,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e539a20f2fe7a3b1d545153.wav,766
5ecdfd8d9aa8ea0eec53eedd,나 면접 또 떨어졌어.,<|SAD|>,0.7,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ecdfd8d9aa8ea0eec53eedd.wav,595
5e42a27e2b6c8802f2d85cd1,어제 세상을 떠났어.,<|SAD|>,0.7,3,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e42a27e2b6c8802f2d85cd1.wav,446
5f6166302e23c7161accd372,생각보다 사람들이 나를 더 위로해주더라고.,<|SAD|>,0.3,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6166302e23c7161accd372.wav,514
5ed839ce9aa8ea0eec53f6cf,아니. 3년 내내 정말 싸움을 한 번도 한 적이 없어. 나한테 정말 잘해줬거든.,<|SAD|>,0.5,13,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed839ce9aa8ea0eec53f6cf.wav,949
5f6bf1e0111dfd48d40fd05f,나도 그게 궁금해서 구경갔다 왔잖아.,<|SAD|>,0.2,5,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f6bf1e0111dfd48d40fd05f.wav,356
5e37cdbb7995ef170fc0f362,"아니. 너무 죄송해서 말씀 못드렸어, 아직.",<|SAD|>,0.6,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5e37cdbb7995ef170fc0f362.wav,617
5f0a81b4b140144dfcff224b,컨디션이 좋은 날이 별로 없고 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 안 좋아.,<|SAD|>,0.5,14,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0a81b4b140144dfcff224b.wav,941
5fbb677ecb503578af9ee496,응. 밖에서 막 놀고 싶은데 그러지 못하니 많이 답답하네.,<|SAD|>,0.2,9,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbb677ecb503578af9ee496.wav,574
5fbb13becb503578af9ee24e,"아, 나 너무 우울해.",<|SAD|>,0.3,4,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5fbb13becb503578af9ee24e.wav,442
5f0d224fb140144dfcff330b,아무것도 안 하는 시간은 나를 더 힘들게 하더라고 취미를 가져 볼게.	,<|SAD|>,0.6,11,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f0d224fb140144dfcff330b.wav,600
5f092a9cb140144dfcff197d,집에 있는데 항상 있던 해피가 없으니까 해피의 빈자리가 너무 크게 느껴져. 그래서 너무 슬퍼.,<|SAD|>,0.6,14,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5f092a9cb140144dfcff197d.wav,1099
5ed9077d7e21a10eee253e68,나 요즘 허리가 아픈 것 같아.,<|SAD|>,0.4,6,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed9077d7e21a10eee253e68.wav,455
5ed1def8c90a530ee56b58e9,그저께 밤에 갑자기 의식을 잃더라구. 그러더니 어제 끝내 눈을 감았어.,<|SAD|>,0.9,10,<|ko|>,<|withitn|>,<|Speech|>,./dataset/samples/5ed1def8c90a530ee56b58e9.wav,719
